Date,Time,Open,High,Low,Close,Volume
20150812,01:00:00,1.10406,1.10617,1.10242,1.10585,7608819976
20150812,02:00:00,1.10587,1.10599,1.10478,1.10599,4640459996
20150812,03:00:00,1.10596,1.10649,1.10551,1.10595,3602899992
20150812,04:00:00,1.10592,1.10749,1.10569,1.10732,4656270000
20150812,05:00:00,1.10735,1.10827,1.10713,1.10827,6022770012
20150812,06:00:00,1.10828,1.10944,1.10724,1.10745,10170079952
20150812,07:00:00,1.10745,1.11204,1.10694,1.11153,13270470016
20150812,08:00:00,1.11157,1.11575,1.11154,1.11304,14828410144
20150812,09:00:00,1.11299,1.11380,1.11235,1.11252,9432060000
20150812,10:00:00,1.11252,1.11482,1.11243,1.11434,8367140000
20150812,11:00:00,1.11434,1.11528,1.11391,1.11467,10248110008
20150812,12:00:00,1.11471,1.11779,1.11413,1.11466,13474489952
20150812,13:00:00,1.11465,1.11794,1.11427,1.11746,13901010056
20150812,14:00:00,1.11746,1.11976,1.11732,1.11909,17710579952
20150812,15:00:00,1.11910,1.12133,1.11824,1.11985,14355489960
20150812,16:00:00,1.11975,1.12057,1.11744,1.11750,10157849976
20150812,17:00:00,1.11752,1.11874,1.11661,1.11702,8014480008
20150812,18:00:00,1.11698,1.11730,1.11584,1.11684,6042139984
20150812,19:00:00,1.11690,1.11741,1.11611,1.11741,5184270004
20150812,20:00:00,1.11741,1.11750,1.11562,1.11574,3288830004
20150812,21:00:00,1.11576,1.11625,1.11530,1.11570,2855430006
20150812,22:00:00,1.11570,1.11627,1.11555,1.11555,1930059999
20150812,23:00:00,1.11555,1.11587,1.11525,1.11546,2638409996
20150813,00:00:00,1.11547,1.11581,1.11509,1.11557,4158400008
20150813,01:00:00,1.11557,1.11890,1.11376,1.11376,9338970032
20150813,02:00:00,1.11376,1.11539,1.11316,1.11346,6932759984
20150813,03:00:00,1.11345,1.11471,1.11317,1.11428,4089409996
20150813,04:00:00,1.11427,1.11436,1.11355,1.11367,2889960000
20150813,05:00:00,1.11366,1.11446,1.11339,1.11429,4327400016
20150813,06:00:00,1.11431,1.11528,1.11173,1.11272,11152619996
20150813,07:00:00,1.11272,1.11279,1.11072,1.11126,11750810008
20150813,08:00:00,1.11130,1.11248,1.11086,1.11187,9009450000
20150813,09:00:00,1.11188,1.11222,1.11101,1.11203,8881179992
20150813,10:00:00,1.11203,1.11221,1.11119,1.11137,6301570008
20150813,11:00:00,1.11137,1.11209,1.10995,1.11160,9874239976
20150813,12:00:00,1.11160,1.11228,1.10800,1.10987,15293460064
20150813,13:00:00,1.10987,1.11245,1.10915,1.11155,13685589992
20150813,14:00:00,1.11155,1.11297,1.11095,1.11284,13625649984
20150813,15:00:00,1.11284,1.11501,1.11246,1.11452,10982359992
20150813,16:00:00,1.11451,1.11452,1.11320,1.11396,6103669980
20150813,17:00:00,1.11390,1.11435,1.11283,1.11370,5872459992
20150813,18:00:00,1.11372,1.11453,1.11323,1.11416,4907340000
20150813,19:00:00,1.11421,1.11544,1.11332,1.11527,5131260004
20150813,20:00:00,1.11527,1.11657,1.11491,1.11491,3764869996
20150813,21:00:00,1.11490,1.11534,1.11481,1.11533,1377239999
20150813,22:00:00,1.11534,1.11559,1.11487,1.11533,2384580000
20150813,23:00:00,1.11534,1.11605,1.11508,1.11581,2222320004
20150814,00:00:00,1.11581,1.11611,1.11547,1.11600,3338290002
20150814,01:00:00,1.11600,1.11601,1.11380,1.11412,4640059994
20150814,02:00:00,1.11413,1.11464,1.11372,1.11395,2564629988
20150814,03:00:00,1.11397,1.11539,1.11390,1.11529,2688599995
20150814,04:00:00,1.11528,1.11573,1.11511,1.11563,1824450004
20150814,05:00:00,1.11563,1.11589,1.11503,1.11505,2816230000
20150814,06:00:00,1.11505,1.11643,1.11398,1.11629,7670240000
20150814,07:00:00,1.11630,1.11714,1.11242,1.11291,11560430016
20150814,08:00:00,1.11285,1.11461,1.11259,1.11395,7799050004
20150814,09:00:00,1.11395,1.11579,1.11330,1.11500,8455990016
20150814,10:00:00,1.11500,1.11768,1.11480,1.11744,7714769992
20150814,11:00:00,1.11744,1.11887,1.11695,1.11705,9751769984
20150814,12:00:00,1.11706,1.11754,1.11451,1.11531,9506010008
20150814,13:00:00,1.11531,1.11542,1.11254,1.11376,10430819992
20150814,14:00:00,1.11374,1.11580,1.11056,1.11118,14347519960
20150814,15:00:00,1.11114,1.11194,1.10978,1.11094,10975139984
20150814,16:00:00,1.11093,1.11392,1.11051,1.11390,6747620020
20150814,17:00:00,1.11390,1.11390,1.11119,1.11143,4423850004
20150814,18:00:00,1.11144,1.11215,1.11144,1.11183,3182649996
20150814,19:00:00,1.11184,1.11184,1.11017,1.11084,4848789996
20150814,20:00:00,1.11084,1.11146,1.11078,1.11079,3161229993
20150816,21:00:00,1.11155,1.11177,1.11085,1.11132,916819998
20150816,22:00:00,1.11133,1.11161,1.11032,1.11050,1740340001
20150816,23:00:00,1.11050,1.11051,1.10913,1.10940,3513120000
20150817,00:00:00,1.10940,1.10998,1.10924,1.10951,3485830004
20150817,01:00:00,1.10952,1.11014,1.10932,1.10972,3696960006
20150817,02:00:00,1.10971,1.10984,1.10922,1.10953,2991920000
20150817,03:00:00,1.10954,1.10980,1.10870,1.10893,3086899994
20150817,04:00:00,1.10894,1.10905,1.10821,1.10897,3064250000
20150817,05:00:00,1.10896,1.11014,1.10894,1.10962,2930620001
20150817,06:00:00,1.10962,1.11122,1.10931,1.10973,5861610004
20150817,07:00:00,1.10983,1.11022,1.10624,1.10784,10995409928
20150817,08:00:00,1.10785,1.11089,1.10712,1.11041,9494610016
20150817,09:00:00,1.11041,1.11185,1.10930,1.10942,7888720000
20150817,10:00:00,1.10944,1.11022,1.10862,1.10864,6135419996
20150817,11:00:00,1.10866,1.11035,1.10814,1.10961,7568149972
20150817,12:00:00,1.10963,1.11249,1.10931,1.11089,10223859984
20150817,13:00:00,1.11090,1.11216,1.10837,1.10932,9416870012
20150817,14:00:00,1.10933,1.10954,1.10718,1.10759,10705230016
20150817,15:00:00,1.10762,1.10834,1.10588,1.10754,9278960000
20150817,16:00:00,1.10755,1.10844,1.10702,1.10786,6084550008
20150817,17:00:00,1.10786,1.10809,1.10735,1.10785,3627159996
20150817,18:00:00,1.10785,1.10822,1.10735,1.10805,2697590000
20150817,19:00:00,1.10809,1.10855,1.10740,1.10814,4189269992
20150817,20:00:00,1.10815,1.10828,1.10753,1.10777,2315620000
20150817,21:00:00,1.10778,1.10795,1.10752,1.10790,2142270000
20150817,22:00:00,1.10790,1.10790,1.10751,1.10762,2312219998
20150817,23:00:00,1.10762,1.10789,1.10735,1.10755,2099130005
20150818,00:00:00,1.10756,1.10763,1.10728,1.10736,2284919999
20150818,01:00:00,1.10736,1.10819,1.10736,1.10764,3954579996
20150818,02:00:00,1.10764,1.10804,1.10714,1.10795,3082040000
20150818,03:00:00,1.10796,1.10814,1.10755,1.10768,1848649996
20150818,04:00:00,1.10767,1.10779,1.10515,1.10553,4241190008
20150818,05:00:00,1.10553,1.10605,1.10537,1.10577,3252489994
20150818,06:00:00,1.10578,1.10746,1.10531,1.10731,6240069996
20150818,07:00:00,1.10730,1.10905,1.10630,1.10894,7823410008
20150818,08:00:00,1.10889,1.10938,1.10674,1.10755,9914039996
20150818,09:00:00,1.10755,1.10755,1.10602,1.10713,7419490016
20150818,10:00:00,1.10711,1.10798,1.10554,1.10626,6342450012
20150818,11:00:00,1.10626,1.10696,1.10579,1.10602,5531830004
20150818,12:00:00,1.10600,1.10652,1.10265,1.10316,10653979968
20150818,13:00:00,1.10315,1.10430,1.10218,1.10413,11495430032
20150818,14:00:00,1.10412,1.10467,1.10313,1.10333,9697519976
20150818,15:00:00,1.10334,1.10375,1.10175,1.10264,9056339992
20150818,16:00:00,1.10264,1.10347,1.10224,1.10310,5324950000
20150818,17:00:00,1.10310,1.10341,1.10207,1.10267,3453790006
20150818,18:00:00,1.10264,1.10323,1.10179,1.10222,3647809996
20150818,19:00:00,1.10223,1.10363,1.10223,1.10318,4300599996
20150818,20:00:00,1.10319,1.10341,1.10216,1.10216,2073899999
20150818,21:00:00,1.10213,1.10288,1.10206,1.10269,2406900002
20150818,22:00:00,1.10270,1.10279,1.10252,1.10258,1350059996
20150818,23:00:00,1.10257,1.10300,1.10256,1.10298,2257430000
20150819,00:00:00,1.10298,1.10389,1.10275,1.10377,3032479988
20150819,01:00:00,1.10377,1.10432,1.10365,1.10377,2915039998
20150819,02:00:00,1.10377,1.10524,1.10361,1.10469,3656319996
20150819,03:00:00,1.10468,1.10509,1.10425,1.10441,4002690008
20150819,04:00:00,1.10443,1.10519,1.10428,1.10486,3444220000
20150819,05:00:00,1.10487,1.10594,1.10481,1.10581,3371090000
20150819,06:00:00,1.10586,1.10724,1.10558,1.10659,6653740008
20150819,07:00:00,1.10658,1.10725,1.10543,1.10574,6903410008
20150819,08:00:00,1.10575,1.10678,1.10494,1.10534,7089990000
20150819,09:00:00,1.10534,1.10561,1.10323,1.10417,7332790008
20150819,10:00:00,1.10418,1.10438,1.10304,1.10392,6113340000
20150819,11:00:00,1.10390,1.10426,1.10353,1.10394,5388930002
20150819,12:00:00,1.10394,1.10757,1.10178,1.10369,11643700048
20150819,13:00:00,1.10369,1.10411,1.10225,1.10395,10901999976
20150819,14:00:00,1.10396,1.10648,1.10286,1.10547,12520159984
20150819,15:00:00,1.10548,1.10694,1.10506,1.10603,12159739952
20150819,16:00:00,1.10605,1.10706,1.10512,1.10575,5555760004
20150819,17:00:00,1.10576,1.11217,1.10359,1.11195,12359200016
20150819,18:00:00,1.11194,1.11332,1.10950,1.11252,12915520008
20150819,19:00:00,1.11250,1.11342,1.11133,1.11274,8080139996
20150819,20:00:00,1.11273,1.11321,1.11191,1.11198,3599080004
20150819,21:00:00,1.11191,1.11240,1.11171,1.11210,1800399997
20150819,22:00:00,1.11210,1.11240,1.11150,1.11155,2731340002
20150819,23:00:00,1.11155,1.11219,1.11147,1.11181,2622339996
20150820,00:00:00,1.11181,1.11484,1.11178,1.11406,8035830048
20150820,01:00:00,1.11405,1.11441,1.11309,1.11332,4557420008
20150820,02:00:00,1.11332,1.11401,1.11307,1.11322,3498529996
20150820,03:00:00,1.11320,1.11372,1.11310,1.11343,2975189994
20150820,04:00:00,1.11343,1.11389,1.11327,1.11352,3627779996
20150820,05:00:00,1.11352,1.11360,1.11247,1.11272,4736650004
20150820,06:00:00,1.11272,1.11378,1.11189,1.11351,8199780032
20150820,07:00:00,1.11351,1.11365,1.11072,1.11227,9351879984
20150820,08:00:00,1.11227,1.11446,1.11098,1.11425,9411970024
20150820,09:00:00,1.11434,1.11712,1.11336,1.11560,10497000024
20150820,10:00:00,1.11560,1.11770,1.11540,1.11766,8753790016
20150820,11:00:00,1.11766,1.11791,1.11671,1.11779,8396170008
20150820,12:00:00,1.11777,1.11847,1.11538,1.11552,11851339944
20150820,13:00:00,1.11554,1.11737,1.11553,1.11717,9758759984
20150820,14:00:00,1.11715,1.12206,1.11519,1.11954,18057819952
20150820,15:00:00,1.11954,1.12018,1.11907,1.11992,10453990000
20150820,16:00:00,1.11993,1.12130,1.11933,1.11938,6904650008
20150820,17:00:00,1.11939,1.12029,1.11832,1.11941,6790070004
20150820,18:00:00,1.11940,1.12017,1.11911,1.12001,5149720000
20150820,19:00:00,1.12003,1.12194,1.11956,1.12172,5933300016
20150820,20:00:00,1.12171,1.12446,1.12139,1.12400,5734109994
20150820,21:00:00,1.12397,1.12426,1.12336,1.12338,2089159998
20150820,22:00:00,1.12338,1.12354,1.12300,1.12330,3267139992
20150820,23:00:00,1.12330,1.12398,1.12292,1.12349,2538320000
20150821,00:00:00,1.12349,1.12391,1.12300,1.12384,4687539999
20150821,01:00:00,1.12384,1.12527,1.12375,1.12442,6648219980
20150821,02:00:00,1.12441,1.12788,1.12431,1.12726,7882260008
20150821,03:00:00,1.12728,1.12894,1.12722,1.12740,7410390000
20150821,04:00:00,1.12741,1.12912,1.12721,1.12872,4667690006
20150821,05:00:00,1.12872,1.12949,1.12822,1.12832,5118520000
20150821,06:00:00,1.12831,1.12908,1.12721,1.12835,7393169996
20150821,07:00:00,1.12814,1.12820,1.12439,1.12517,11803429984
20150821,08:00:00,1.12513,1.12623,1.12409,1.12580,9868079992
20150821,09:00:00,1.12578,1.12719,1.12442,1.12690,8282249992
20150821,10:00:00,1.12689,1.12941,1.12670,1.12928,9647740008
20150821,11:00:00,1.12931,1.12933,1.12729,1.12729,8053770000
20150821,12:00:00,1.12732,1.13069,1.12719,1.12868,11463239992
20150821,13:00:00,1.12868,1.13027,1.12800,1.12965,12238410072
20150821,14:00:00,1.12970,1.13261,1.12838,1.13117,16850669984
20150821,15:00:00,1.13117,1.13701,1.13113,1.13566,17053739984
20150821,16:00:00,1.13563,1.13765,1.13520,1.13614,9835340016
20150821,17:00:00,1.13608,1.13718,1.13576,1.13597,10000240000
20150821,18:00:00,1.13597,1.13617,1.13483,1.13565,9108560016
20150821,19:00:00,1.13564,1.13665,1.13518,1.13665,7428010000
20150821,20:00:00,1.13665,1.13887,1.13644,1.13828,4842980004
20150823,21:00:00,1.13748,1.13850,1.13730,1.13738,1390699999
20150823,22:00:00,1.13738,1.13920,1.13738,1.13910,4164119996
20150823,23:00:00,1.13911,1.13950,1.13697,1.13761,6218889994
20150824,00:00:00,1.13761,1.13865,1.13692,1.13855,7664580000
20150824,01:00:00,1.13855,1.14532,1.13855,1.14272,11960550008
20150824,02:00:00,1.14271,1.14952,1.14268,1.14720,11565409984
20150824,03:00:00,1.14720,1.14983,1.14456,1.14556,10704589992
20150824,04:00:00,1.14557,1.14582,1.14450,1.14552,5091999996
20150824,05:00:00,1.14551,1.14693,1.14339,1.14361,6793540000
20150824,06:00:00,1.14363,1.14733,1.14202,1.14650,11500070000
20150824,07:00:00,1.14650,1.14956,1.14526,1.14841,14703919856
20150824,08:00:00,1.14840,1.15000,1.14672,1.14716,13035859976
20150824,09:00:00,1.14714,1.14798,1.14569,1.14791,10440200024
20150824,10:00:00,1.14793,1.15050,1.14773,1.14912,11239720000
20150824,11:00:00,1.14912,1.15415,1.14801,1.15043,15959930128
20150824,12:00:00,1.15044,1.15705,1.14925,1.15486,18965440080
20150824,13:00:00,1.15489,1.17139,1.15485,1.16689,26586709984
20150824,14:00:00,1.16688,1.16704,1.15626,1.15734,21104889968
20150824,15:00:00,1.15728,1.16289,1.15637,1.15776,19248430032
20150824,16:00:00,1.15780,1.15938,1.15265,1.15287,14377399952
20150824,17:00:00,1.15288,1.15807,1.15187,1.15745,13764699984
20150824,18:00:00,1.15745,1.16008,1.15497,1.15996,13487150064
20150824,19:00:00,1.15998,1.16018,1.15699,1.16001,12595840008
20150824,20:00:00,1.16002,1.16218,1.15766,1.16176,6484089994
20150824,21:00:00,1.16172,1.16218,1.15735,1.15778,3787500000
20150824,22:00:00,1.15779,1.16042,1.15777,1.15972,5595039996
20150824,23:00:00,1.15973,1.15992,1.15754,1.15804,4584260000
20150825,00:00:00,1.15806,1.15845,1.15484,1.15731,9862120000
20150825,01:00:00,1.15731,1.15797,1.15324,1.15359,11739779984
20150825,02:00:00,1.15361,1.15511,1.15252,1.15327,7154130012
20150825,03:00:00,1.15324,1.15500,1.15315,1.15412,4706619988
20150825,04:00:00,1.15411,1.15567,1.15390,1.15508,4633069986
20150825,05:00:00,1.15508,1.15755,1.15381,1.15690,6470920008
20150825,06:00:00,1.15684,1.15779,1.15476,1.15680,12376839928
20150825,07:00:00,1.15680,1.15711,1.15249,1.15282,14604080048
20150825,08:00:00,1.15281,1.15639,1.15126,1.15554,15005350064
20150825,09:00:00,1.15554,1.15579,1.15290,1.15380,10385689968
20150825,10:00:00,1.15379,1.15405,1.14558,1.14955,15440429968
20150825,11:00:00,1.14955,1.15135,1.14781,1.15022,13416649968
20150825,12:00:00,1.15023,1.15184,1.14649,1.14746,14153549968
20150825,13:00:00,1.14738,1.14873,1.14534,1.14625,16164020048
20150825,14:00:00,1.14625,1.14776,1.14092,1.14117,16744520064
20150825,15:00:00,1.14121,1.14228,1.13968,1.14098,11913850048
20150825,16:00:00,1.14095,1.14232,1.14050,1.14232,8714340004
20150825,17:00:00,1.14232,1.14462,1.14142,1.14344,9878400024
20150825,18:00:00,1.14348,1.14411,1.14193,1.14250,7917920016
20150825,19:00:00,1.14252,1.14987,1.14216,1.14922,11657269968
20150825,20:00:00,1.14907,1.15370,1.14858,1.15141,7300840016
20150825,21:00:00,1.15138,1.15231,1.15051,1.15189,3069110000
20150825,22:00:00,1.15190,1.15367,1.15155,1.15287,5603250014
20150825,23:00:00,1.15287,1.15590,1.15183,1.15530,5334110006
20150826,00:00:00,1.15534,1.15609,1.15064,1.15232,10719940032
20150826,01:00:00,1.15232,1.15408,1.15085,1.15230,9537120008
20150826,02:00:00,1.15210,1.15390,1.15199,1.15244,6218029996
20150826,03:00:00,1.15244,1.15321,1.15033,1.15221,6141959992
20150826,04:00:00,1.15221,1.15229,1.14919,1.14931,5316560012
20150826,05:00:00,1.14931,1.14932,1.14715,1.14748,6673729996
20150826,06:00:00,1.14745,1.15043,1.14650,1.14970,10269809984
20150826,07:00:00,1.14968,1.15192,1.14907,1.15117,12579430056
20150826,08:00:00,1.15134,1.15134,1.14713,1.14734,12063989952
20150826,09:00:00,1.14734,1.14801,1.14504,1.14560,9994419984
20150826,10:00:00,1.14559,1.14686,1.14176,1.14211,11368779968
20150826,11:00:00,1.14212,1.14287,1.14060,1.14086,11003660048
20150826,12:00:00,1.14086,1.14151,1.13521,1.13792,17049079936
20150826,13:00:00,1.13792,1.13974,1.13666,1.13796,16343350064
20150826,14:00:00,1.13795,1.14376,1.13644,1.14088,26525479808
20150826,15:00:00,1.14088,1.14140,1.13833,1.13883,18731860000
20150826,16:00:00,1.13884,1.13998,1.13755,1.13849,11434050000
20150826,17:00:00,1.13848,1.13906,1.13594,1.13646,10498199976
20150826,18:00:00,1.13646,1.13681,1.13344,1.13476,10226309984
20150826,19:00:00,1.13476,1.13501,1.13222,1.13359,9898929984
20150826,20:00:00,1.13357,1.13376,1.12914,1.13126,6088689984
20150826,21:00:00,1.13115,1.13161,1.13097,1.13135,2978990007
20150826,22:00:00,1.13138,1.13402,1.13128,1.13376,5952040004
20150826,23:00:00,1.13375,1.13414,1.13310,1.13388,5574929998
20150827,00:00:00,1.13386,1.13420,1.13287,1.13334,7671019992
20150827,01:00:00,1.13333,1.13379,1.13220,1.13240,6004100000
20150827,02:00:00,1.13239,1.13368,1.13229,1.13363,3884539996
20150827,03:00:00,1.13365,1.13529,1.13358,1.13460,4473679992
20150827,04:00:00,1.13460,1.13569,1.13458,1.13513,4336949992
20150827,05:00:00,1.13514,1.13537,1.13359,1.13520,4396520000
20150827,06:00:00,1.13521,1.13644,1.13284,1.13299,9901080000
20150827,07:00:00,1.13297,1.13407,1.13003,1.13087,14850250048
20150827,08:00:00,1.13088,1.13161,1.12770,1.12822,13369370024
20150827,09:00:00,1.12829,1.13003,1.12820,1.12902,11853340048
20150827,10:00:00,1.12901,1.12901,1.12757,1.12863,8179380004
20150827,11:00:00,1.12864,1.13069,1.12826,1.13052,9319300016
20150827,12:00:00,1.13053,1.13077,1.12361,1.12434,16671350008
20150827,13:00:00,1.12435,1.12624,1.12251,1.12512,17696220000
20150827,14:00:00,1.12512,1.12668,1.12083,1.12153,18569709936
20150827,15:00:00,1.12153,1.12490,1.12153,1.12362,15296320048
20150827,16:00:00,1.12366,1.12402,1.12030,1.12358,11802349960
20150827,17:00:00,1.12358,1.12558,1.12312,1.12549,10186270008
20150827,18:00:00,1.12550,1.12674,1.12468,1.12669,9414040024
20150827,19:00:00,1.12667,1.12789,1.12414,1.12434,13028709968
20150827,20:00:00,1.12431,1.12547,1.12377,1.12458,4887980012
20150827,21:00:00,1.12456,1.12484,1.12368,1.12455,3732840006
20150827,22:00:00,1.12456,1.12476,1.12396,1.12418,3267470000
20150827,23:00:00,1.12419,1.12512,1.12411,1.12430,2780220002
20150828,00:00:00,1.12429,1.12459,1.12319,1.12359,4601980000
20150828,01:00:00,1.12357,1.12503,1.12351,1.12475,4356809992
20150828,02:00:00,1.12503,1.12646,1.12447,1.12605,5128079990
20150828,03:00:00,1.12606,1.12650,1.12590,1.12646,2906260004
20150828,04:00:00,1.12645,1.12682,1.12510,1.12540,4887320000
20150828,05:00:00,1.12541,1.12664,1.12519,1.12567,5115129988
20150828,06:00:00,1.12565,1.12701,1.12519,1.12640,7071139988
20150828,07:00:00,1.12639,1.13048,1.12570,1.12971,11703990016
20150828,08:00:00,1.12971,1.13097,1.12872,1.12884,10024120008
20150828,09:00:00,1.12882,1.13012,1.12701,1.12848,9585200016
20150828,10:00:00,1.12848,1.12871,1.12681,1.12796,7186140024
20150828,11:00:00,1.12798,1.12842,1.12555,1.12670,9332490072
20150828,12:00:00,1.12669,1.12773,1.12429,1.12443,11804500016
20150828,13:00:00,1.12443,1.12551,1.12350,1.12466,11967889976
20150828,14:00:00,1.12464,1.12471,1.12151,1.12162,14451380000
20150828,15:00:00,1.12160,1.12360,1.11559,1.11713,15408679920
20150828,16:00:00,1.11712,1.11854,1.11591,1.11841,10766549976
20150828,17:00:00,1.11841,1.12196,1.11802,1.12053,8639319976
20150828,18:00:00,1.12052,1.12063,1.11779,1.11824,8079400016
20150828,19:00:00,1.11823,1.11881,1.11782,1.11875,5652020000
20150828,20:00:00,1.11876,1.11923,1.11800,1.11800,4746799996
20150830,21:00:00,1.11703,1.11815,1.11693,1.11768,1182450002
20150830,22:00:00,1.11771,1.12092,1.11755,1.11978,5604390000
20150830,23:00:00,1.11977,1.12152,1.11970,1.12111,4270669998
20150831,00:00:00,1.12111,1.12276,1.12042,1.12230,5533780007
20150831,01:00:00,1.12231,1.12317,1.12148,1.12297,5609099968
20150831,02:00:00,1.12296,1.12458,1.12270,1.12404,5339279996
20150831,03:00:00,1.12404,1.12488,1.12344,1.12473,3329340000
20150831,04:00:00,1.12471,1.12615,1.12463,1.12512,4764769992
20150831,05:00:00,1.12516,1.12624,1.12433,1.12503,4192519992
20150831,06:00:00,1.12508,1.12535,1.12236,1.12236,6382350000
20150831,07:00:00,1.12236,1.12284,1.12068,1.12165,7597049996
20150831,08:00:00,1.12163,1.12260,1.12004,1.12004,6757210004
20150831,09:00:00,1.12011,1.12194,1.11966,1.12041,8015759952
20150831,10:00:00,1.12039,1.12115,1.12000,1.12099,6015890012
20150831,11:00:00,1.12099,1.12140,1.12044,1.12090,5271430006
20150831,12:00:00,1.12091,1.12352,1.12031,1.12260,9617330008
20150831,13:00:00,1.12265,1.12437,1.12241,1.12325,9809200008
20150831,14:00:00,1.12324,1.12378,1.11803,1.12060,14221110136
20150831,15:00:00,1.12060,1.12163,1.11925,1.11929,13144540000
20150831,16:00:00,1.11937,1.12178,1.11907,1.12043,5896369996
20150831,17:00:00,1.12043,1.12292,1.12037,1.12256,5563900010
20150831,18:00:00,1.12255,1.12396,1.12154,1.12368,5441720028
20150831,19:00:00,1.12371,1.12399,1.12180,1.12180,5713910000
20150831,20:00:00,1.12181,1.12221,1.12093,1.12099,2759389993
20150831,21:00:00,1.12094,1.12126,1.12083,1.12090,2160640004
20150831,22:00:00,1.12089,1.12197,1.12082,1.12179,1802540006
20150831,23:00:00,1.12179,1.12291,1.12150,1.12240,2918030002
20150901,00:00:00,1.12240,1.12480,1.12232,1.12431,6552610000
20150901,01:00:00,1.12431,1.12598,1.12368,1.12585,6573059992
20150901,02:00:00,1.12586,1.12771,1.12578,1.12701,7167239982
20150901,03:00:00,1.12701,1.12734,1.12618,1.12696,3652139996
20150901,04:00:00,1.12695,1.12749,1.12601,1.12695,4436999996
20150901,05:00:00,1.12695,1.12815,1.12640,1.12789,5756449992
20150901,06:00:00,1.12789,1.12984,1.12766,1.12830,7901000008
20150901,07:00:00,1.12830,1.13320,1.12629,1.13197,14198989968
20150901,08:00:00,1.13199,1.13257,1.12652,1.12753,14989010016
20150901,09:00:00,1.12754,1.12845,1.12536,1.12584,10888419984
20150901,10:00:00,1.12581,1.12729,1.12539,1.12709,8778580008
