Date,Time,Open,High,Low,Close,Volume
20250519,13:45:00,1.33665,1.33714,1.33650,1.33667,499349996
20250519,13:50:00,1.33664,1.33664,1.33602,1.33618,421820000
20250519,13:55:00,1.33617,1.33664,1.33612,1.33659,343320000
20250519,14:00:00,1.33658,1.33686,1.33583,1.33596,548910000
20250519,14:05:00,1.33594,1.33653,1.33590,1.33643,401820000
20250519,14:10:00,1.33644,1.33693,1.33634,1.33661,503330000
20250519,14:15:00,1.33662,1.33690,1.33652,1.33674,334940000
20250519,14:20:00,1.33673,1.33693,1.33603,1.33610,445729996
20250519,14:25:00,1.33611,1.33631,1.33592,1.33598,396910000
20250519,14:30:00,1.33600,1.33645,1.33559,1.33583,468940000
20250519,14:35:00,1.33583,1.33600,1.33536,1.33600,470140004
20250519,14:40:00,1.33599,1.33645,1.33596,1.33629,591590000
20250519,14:45:00,1.33627,1.33667,1.33614,1.33617,363270000
20250519,14:50:00,1.33617,1.33665,1.33616,1.33664,437310000
20250519,14:55:00,1.33664,1.33695,1.33660,1.33671,445290000
20250519,15:00:00,1.33672,1.33672,1.33616,1.33617,441610000
20250519,15:05:00,1.33615,1.33657,1.33602,1.33606,286390000
20250519,15:10:00,1.33609,1.33664,1.33608,1.33649,257180000
20250519,15:15:00,1.33650,1.33712,1.33650,1.33696,217940000
20250519,15:20:00,1.33693,1.33720,1.33673,1.33692,321980004
20250519,15:25:00,1.33694,1.33698,1.33648,1.33648,225780000
20250519,15:30:00,1.33650,1.33664,1.33633,1.33654,352670000
20250519,15:35:00,1.33655,1.33696,1.33651,1.33692,263080000
20250519,15:40:00,1.33694,1.33719,1.33679,1.33698,371650000
20250519,15:45:00,1.33696,1.33706,1.33645,1.33647,318050000
20250519,15:50:00,1.33645,1.33660,1.33568,1.33568,439270000
20250519,15:55:00,1.33568,1.33576,1.33530,1.33544,576500000
20250519,16:00:00,1.33545,1.33551,1.33511,1.33523,396460000
20250519,16:05:00,1.33521,1.33560,1.33487,1.33554,257890000
20250519,16:10:00,1.33555,1.33572,1.33525,1.33553,242320000
20250519,16:15:00,1.33555,1.33557,1.33484,1.33484,185530000
20250519,16:20:00,1.33481,1.33499,1.33454,1.33486,170380000
20250519,16:25:00,1.33486,1.33534,1.33483,1.33527,192390000
20250519,16:30:00,1.33525,1.33545,1.33510,1.33545,245430000
20250519,16:35:00,1.33542,1.33558,1.33525,1.33554,126090000
20250519,16:40:00,1.33556,1.33558,1.33525,1.33552,200720000
20250519,16:45:00,1.33553,1.33564,1.33514,1.33536,256300000
20250519,16:50:00,1.33537,1.33543,1.33514,1.33525,153709998
20250519,16:55:00,1.33525,1.33553,1.33524,1.33543,166090000
20250519,17:00:00,1.33546,1.33580,1.33546,1.33572,144510000
20250519,17:05:00,1.33572,1.33582,1.33544,1.33558,150030000
20250519,17:10:00,1.33559,1.33564,1.33475,1.33484,201449998
20250519,17:15:00,1.33485,1.33494,1.33463,1.33484,203690000
20250519,17:20:00,1.33488,1.33504,1.33484,1.33492,127550000
20250519,17:25:00,1.33491,1.33514,1.33474,1.33504,215990000
20250519,17:30:00,1.33503,1.33535,1.33503,1.33514,160810000
20250519,17:35:00,1.33516,1.33523,1.33500,1.33504,121090000
20250519,17:40:00,1.33499,1.33513,1.33483,1.33494,114770000
20250519,17:45:00,1.33498,1.33524,1.33495,1.33499,133670000
20250519,17:50:00,1.33500,1.33524,1.33472,1.33511,202520000
20250519,17:55:00,1.33509,1.33513,1.33488,1.33499,137820000
20250519,18:00:00,1.33502,1.33503,1.33461,1.33482,215540004
20250519,18:05:00,1.33480,1.33488,1.33465,1.33475,166950000
20250519,18:10:00,1.33477,1.33477,1.33446,1.33449,182590002
20250519,18:15:00,1.33447,1.33487,1.33447,1.33465,115729999
20250519,18:20:00,1.33463,1.33491,1.33458,1.33487,141090000
20250519,18:25:00,1.33484,1.33492,1.33464,1.33485,361010000
20250519,18:30:00,1.33486,1.33515,1.33482,1.33515,238970000
20250519,18:35:00,1.33517,1.33554,1.33517,1.33551,156630000
20250519,18:40:00,1.33550,1.33550,1.33487,1.33504,225190000
20250519,18:45:00,1.33505,1.33565,1.33497,1.33563,170450000
20250519,18:50:00,1.33564,1.33571,1.33552,1.33571,107650000
20250519,18:55:00,1.33569,1.33573,1.33551,1.33552,199219998
20250519,19:00:00,1.33552,1.33565,1.33543,1.33558,182640000
20250519,19:05:00,1.33556,1.33568,1.33550,1.33562,84910000
20250519,19:10:00,1.33562,1.33573,1.33547,1.33556,112330001
20250519,19:15:00,1.33554,1.33563,1.33538,1.33538,91010000
20250519,19:20:00,1.33536,1.33561,1.33535,1.33539,95910000
20250519,19:25:00,1.33540,1.33546,1.33535,1.33536,72450000
20250519,19:30:00,1.33535,1.33544,1.33501,1.33510,117940000
20250519,19:35:00,1.33510,1.33525,1.33507,1.33521,68669999
20250519,19:40:00,1.33522,1.33543,1.33522,1.33535,118290000
20250519,19:45:00,1.33535,1.33545,1.33533,1.33543,65070000
20250519,19:50:00,1.33546,1.33574,1.33540,1.33568,60530000
20250519,19:55:00,1.33569,1.33609,1.33560,1.33594,188200000
20250519,20:00:00,1.33593,1.33605,1.33586,1.33602,115220000
20250519,20:05:00,1.33601,1.33622,1.33597,1.33619,98060001
20250519,20:10:00,1.33619,1.33623,1.33601,1.33620,91880000
20250519,20:15:00,1.33621,1.33641,1.33616,1.33629,77010000
20250519,20:20:00,1.33627,1.33637,1.33620,1.33632,29700000
20250519,20:25:00,1.33632,1.33634,1.33584,1.33589,85050000
20250519,20:30:00,1.33586,1.33600,1.33582,1.33600,192240000
20250519,20:35:00,1.33600,1.33609,1.33594,1.33606,73490000
20250519,20:40:00,1.33606,1.33614,1.33606,1.33612,41400000
20250519,20:45:00,1.33611,1.33621,1.33608,1.33614,106600000
20250519,20:50:00,1.33615,1.33620,1.33615,1.33618,41870000
20250519,20:55:00,1.33618,1.33618,1.33593,1.33593,254070001
20250519,21:00:00,1.33590,1.33590,1.33533,1.33543,10058000
20250519,21:05:00,1.33542,1.33583,1.33542,1.33583,12660000
20250519,21:10:00,1.33582,1.33584,1.33553,1.33553,9370000
20250519,21:15:00,1.33577,1.33613,1.33566,1.33607,41850000
20250519,21:20:00,1.33609,1.33633,1.33582,1.33628,38250000
20250519,21:25:00,1.33628,1.33628,1.33570,1.33570,35100000
20250519,21:30:00,1.33570,1.33619,1.33570,1.33608,53190000
20250519,21:35:00,1.33608,1.33623,1.33605,1.33605,44100000
20250519,21:40:00,1.33604,1.33607,1.33587,1.33588,16650000
20250519,21:45:00,1.33587,1.33614,1.33587,1.33610,47610000
20250519,21:50:00,1.33611,1.33611,1.33603,1.33604,33120000
20250519,21:55:00,1.33605,1.33620,1.33565,1.33614,10980000
20250519,22:00:00,1.33600,1.33608,1.33540,1.33546,52310000
20250519,22:05:00,1.33546,1.33594,1.33546,1.33579,28800000
20250519,22:10:00,1.33578,1.33602,1.33573,1.33601,85090000
20250519,22:15:00,1.33591,1.33594,1.33561,1.33574,81000000
20250519,22:20:00,1.33574,1.33574,1.33550,1.33554,48600000
20250519,22:25:00,1.33553,1.33579,1.33551,1.33574,47250000
20250519,22:30:00,1.33573,1.33585,1.33570,1.33584,39240000
20250519,22:35:00,1.33586,1.33588,1.33579,1.33581,21600000
20250519,22:40:00,1.33582,1.33582,1.33571,1.33572,28020000
20250519,22:45:00,1.33571,1.33571,1.33550,1.33563,43500000
20250519,22:50:00,1.33565,1.33566,1.33561,1.33562,23160000
20250519,22:55:00,1.33562,1.33573,1.33554,1.33559,58520000
20250519,23:00:00,1.33564,1.33574,1.33554,1.33559,30450000
20250519,23:05:00,1.33562,1.33563,1.33544,1.33549,35160000
20250519,23:10:00,1.33551,1.33561,1.33549,1.33553,106380000
20250519,23:15:00,1.33554,1.33575,1.33554,1.33566,94050000
20250519,23:20:00,1.33567,1.33590,1.33567,1.33586,43200000
20250519,23:25:00,1.33586,1.33594,1.33577,1.33578,51240000
20250519,23:30:00,1.33580,1.33588,1.33575,1.33584,40620000
20250519,23:35:00,1.33584,1.33588,1.33574,1.33574,70740000
20250519,23:40:00,1.33576,1.33593,1.33567,1.33593,55500000
20250519,23:45:00,1.33592,1.33610,1.33592,1.33595,67970000
20250519,23:50:00,1.33597,1.33599,1.33583,1.33586,39600000
20250519,23:55:00,1.33587,1.33597,1.33578,1.33585,48240000
20250520,00:00:00,1.33586,1.33589,1.33523,1.33543,128290000
20250520,00:05:00,1.33543,1.33554,1.33512,1.33534,98870000
20250520,00:10:00,1.33534,1.33556,1.33524,1.33524,97370001
20250520,00:15:00,1.33526,1.33535,1.33504,1.33516,149100000
20250520,00:20:00,1.33514,1.33515,1.33475,1.33480,280210000
20250520,00:25:00,1.33478,1.33482,1.33461,1.33473,385480008
20250520,00:30:00,1.33472,1.33485,1.33442,1.33473,372560000
20250520,00:35:00,1.33475,1.33478,1.33456,1.33469,295960000
20250520,00:40:00,1.33471,1.33493,1.33455,1.33488,365420000
20250520,00:45:00,1.33488,1.33527,1.33485,1.33523,356640000
20250520,00:50:00,1.33523,1.33549,1.33506,1.33543,441980000
20250520,00:55:00,1.33544,1.33566,1.33522,1.33556,371740000
20250520,01:00:00,1.33559,1.33624,1.33559,1.33616,678659992
20250520,01:05:00,1.33617,1.33635,1.33584,1.33632,371080000
20250520,01:10:00,1.33632,1.33651,1.33614,1.33632,340040000
20250520,01:15:00,1.33631,1.33735,1.33627,1.33733,384630000
20250520,01:20:00,1.33732,1.33732,1.33648,1.33649,365900000
20250520,01:25:00,1.33647,1.33701,1.33647,1.33671,290390000
20250520,01:30:00,1.33672,1.33678,1.33622,1.33645,265240000
20250520,01:35:00,1.33642,1.33659,1.33627,1.33636,196780000
20250520,01:40:00,1.33636,1.33654,1.33594,1.33613,200140000
20250520,01:45:00,1.33612,1.33614,1.33572,1.33581,270290000
20250520,01:50:00,1.33582,1.33589,1.33553,1.33572,281740000
20250520,01:55:00,1.33575,1.33583,1.33552,1.33572,272190000
20250520,02:00:00,1.33574,1.33605,1.33569,1.33594,240570000
20250520,02:05:00,1.33595,1.33610,1.33577,1.33603,164760000
20250520,02:10:00,1.33605,1.33625,1.33593,1.33621,182700000
20250520,02:15:00,1.33619,1.33644,1.33615,1.33633,223590000
20250520,02:20:00,1.33632,1.33669,1.33619,1.33628,232800000
20250520,02:25:00,1.33626,1.33649,1.33623,1.33626,211500000
20250520,02:30:00,1.33625,1.33642,1.33616,1.33634,165470000
20250520,02:35:00,1.33635,1.33641,1.33620,1.33622,147750000
20250520,02:40:00,1.33621,1.33624,1.33603,1.33618,145230000
20250520,02:45:00,1.33618,1.33653,1.33607,1.33637,141629998
20250520,02:50:00,1.33638,1.33640,1.33587,1.33594,165940000
20250520,02:55:00,1.33593,1.33593,1.33466,1.33534,518260000
20250520,03:00:00,1.33533,1.33573,1.33509,1.33565,325770000
20250520,03:05:00,1.33565,1.33634,1.33552,1.33624,346170000
20250520,03:10:00,1.33623,1.33662,1.33623,1.33637,358320000
20250520,03:15:00,1.33636,1.33659,1.33616,1.33637,229210000
20250520,03:20:00,1.33637,1.33666,1.33632,1.33648,290760004
20250520,03:25:00,1.33650,1.33664,1.33641,1.33656,263790000
20250520,03:30:00,1.33657,1.33664,1.33641,1.33664,214320000
20250520,03:35:00,1.33671,1.33676,1.33632,1.33663,434920000
20250520,03:40:00,1.33664,1.33689,1.33653,1.33687,264450000
20250520,03:45:00,1.33688,1.33696,1.33665,1.33665,150450000
20250520,03:50:00,1.33664,1.33679,1.33645,1.33674,118740000
20250520,03:55:00,1.33674,1.33696,1.33664,1.33668,179490000
20250520,04:00:00,1.33667,1.33699,1.33654,1.33658,162390000
20250520,04:05:00,1.33656,1.33668,1.33643,1.33649,112709998
20250520,04:10:00,1.33648,1.33664,1.33638,1.33640,115770000
20250520,04:15:00,1.33643,1.33684,1.33637,1.33638,200130000
20250520,04:20:00,1.33637,1.33650,1.33632,1.33634,157650000
20250520,04:25:00,1.33636,1.33673,1.33633,1.33666,177690000
20250520,04:30:00,1.33664,1.33680,1.33612,1.33674,448289996
20250520,04:35:00,1.33676,1.33687,1.33649,1.33658,327330000
20250520,04:40:00,1.33656,1.33694,1.33655,1.33668,207480000
20250520,04:45:00,1.33669,1.33684,1.33659,1.33665,123720000
20250520,04:50:00,1.33664,1.33664,1.33634,1.33645,150300000
20250520,04:55:00,1.33640,1.33640,1.33619,1.33632,270240000
20250520,05:00:00,1.33634,1.33712,1.33631,1.33687,275310000
20250520,05:05:00,1.33690,1.33723,1.33680,1.33683,257460000
20250520,05:10:00,1.33683,1.33734,1.33673,1.33731,453180000
20250520,05:15:00,1.33735,1.33759,1.33724,1.33749,362580000
20250520,05:20:00,1.33750,1.33773,1.33735,1.33773,424890000
20250520,05:25:00,1.33773,1.33812,1.33772,1.33798,471660008
20250520,05:30:00,1.33796,1.33810,1.33783,1.33792,334319996
20250520,05:35:00,1.33793,1.33823,1.33773,1.33788,239130000
20250520,05:40:00,1.33788,1.33788,1.33726,1.33744,400860004
20250520,05:45:00,1.33745,1.33754,1.33694,1.33724,423810000
20250520,05:50:00,1.33725,1.33738,1.33668,1.33689,319260000
20250520,05:55:00,1.33691,1.33769,1.33682,1.33759,348960000
20250520,06:00:00,1.33759,1.33772,1.33702,1.33715,624240000
20250520,06:05:00,1.33714,1.33789,1.33710,1.33777,351420004
20250520,06:10:00,1.33780,1.33802,1.33746,1.33796,374340000
20250520,06:15:00,1.33796,1.33819,1.33770,1.33776,443910000
20250520,06:20:00,1.33773,1.33784,1.33737,1.33754,297060000
20250520,06:25:00,1.33753,1.33753,1.33713,1.33716,293010000
20250520,06:30:00,1.33717,1.33734,1.33676,1.33678,392760000
20250520,06:35:00,1.33678,1.33752,1.33668,1.33715,331040000
20250520,06:40:00,1.33715,1.33730,1.33692,1.33717,331080000
20250520,06:45:00,1.33715,1.33727,1.33679,1.33704,353280000
20250520,06:50:00,1.33701,1.33707,1.33666,1.33701,436800000
20250520,06:55:00,1.33703,1.33749,1.33688,1.33690,401130000
20250520,07:00:00,1.33690,1.33746,1.33654,1.33735,555540000
20250520,07:05:00,1.33736,1.33791,1.33730,1.33775,359340000
